2018-12-31 23:59:00,55.03
2018-12-31 23:57:00,55.03
2018-12-31 23:55:00,55.03
2018-12-31 23:53:00,55.03
2018-12-31 23:51:00,55.035
2018-12-31 23:49:00,55.04
2018-12-31 23:47:00,55.04
2018-12-31 23:45:00,55.04
2018-12-31 23:43:00,55.04
2018-12-31 23:41:00,55.04
2018-12-31 23:39:00,55.04
2018-12-31 23:37:00,55.03
2018-12-31 23:35:00,55.175
2018-12-31 23:33:00,55.31
2018-12-31 23:31:00,55.32
2018-12-31 23:29:00,55.32
2018-12-31 23:27:00,55.32
2018-12-31 23:25:00,55.32
2018-12-31 23:23:00,55.379999999999995
2018-12-31 23:21:00,55.44
2018-12-31 23:19:00,55.44
2018-12-31 23:17:00,55.44
2018-12-31 23:15:00,55.44
2018-12-31 23:13:00,55.44
2018-12-31 23:11:00,55.44
2018-12-31 23:09:00,55.44
2018-12-31 23:07:00,55.44
2018-12-31 23:05:00,55.44
2018-12-31 23:03:00,55.42
2018-12-31 23:01:00,55.42
2018-12-31 22:59:00,55.42
2018-12-31 22:57:00,55.43
2018-12-31 22:55:00,55.44
2018-12-31 22:53:00,55.44
2018-12-31 22:51:00,55.44
2018-12-31 22:49:00,55.44
2018-12-31 22:47:00,55.44
2018-12-31 22:45:00,55.44
2018-12-31 22:43:00,55.44
2018-12-31 22:41:00,55.435
2018-12-31 22:39:00,55.43
2018-12-31 22:37:00,55.43
2018-12-31 22:35:00,55.44
2018-12-31 22:33:00,55.44
2018-12-31 22:31:00,55.44
2018-12-31 22:29:00,55.44
2018-12-31 22:27:00,55.44
2018-12-31 22:25:00,55.44
2018-12-31 22:23:00,55.44
2018-12-31 22:21:00,55.515
2018-12-31 22:19:00,55.51
2018-12-31 22:17:00,55.51
2018-12-31 22:15:00,55.51
2018-12-31 22:13:00,55.53
2018-12-31 22:11:00,55.53
2018-12-31 22:09:00,55.52
2018-12-31 22:07:00,55.525000000000006
2018-12-31 22:05:00,55.58
2018-12-31 22:03:00,55.53
2018-12-31 22:01:00,55.53
2018-12-31 21:59:00,55.53
2018-12-31 21:57:00,55.53
2018-12-31 21:55:00,55.53
2018-12-31 21:53:00,55.53
2018-12-31 21:51:00,55.59
2018-12-31 21:49:00,55.65
2018-12-31 21:47:00,55.65
2018-12-31 21:45:00,55.65
2018-12-31 21:43:00,55.66
2018-12-31 21:41:00,55.67
2018-12-31 21:39:00,55.65
2018-12-31 21:37:00,55.65
2018-12-31 21:35:00,55.65
2018-12-31 21:33:00,55.65
2018-12-31 21:31:00,55.65
2018-12-31 21:29:00,55.655
2018-12-31 21:27:00,55.66
2018-12-31 21:25:00,55.66
2018-12-31 21:23:00,55.675
2018-12-31 21:21:00,55.68
2018-12-31 21:19:00,55.68
2018-12-31 21:17:00,55.68
2018-12-31 21:15:00,55.68
2018-12-31 21:13:00,55.685
2018-12-31 21:11:00,55.69
2018-12-31 21:09:00,55.69
2018-12-31 21:07:00,55.69
2018-12-31 21:05:00,55.69
2018-12-31 21:03:00,55.69
2018-12-31 21:01:00,55.81
2018-12-31 20:59:00,55.81
2018-12-31 20:57:00,55.81
2018-12-31 20:55:00,55.795
2018-12-31 20:53:00,55.78
2018-12-31 20:51:00,55.78
2018-12-31 20:49:00,55.9
2018-12-31 20:47:00,55.89
2018-12-31 20:45:00,55.89
2018-12-31 20:43:00,55.83
2018-12-31 20:41:00,55.86
2018-12-31 20:39:00,55.9
2018-12-31 20:37:00,55.785
2018-12-31 20:35:00,55.67
2018-12-31 20:33:00,55.644999999999996
2018-12-31 20:31:00,55.885
2018-12-31 20:29:00,55.87
2018-12-31 20:27:00,55.87
2018-12-31 20:25:00,55.84
2018-12-31 20:23:00,55.84
2018-12-31 20:21:00,55.84
2018-12-31 20:19:00,55.82
2018-12-31 20:17:00,55.9
2018-12-31 20:15:00,55.9
2018-12-31 20:13:00,55.9
2018-12-31 20:11:00,55.825
2018-12-31 20:09:00,55.849999999999994
2018-12-31 20:07:00,55.8
2018-12-31 20:05:00,55.86
2018-12-31 20:03:00,55.92
2018-12-31 20:01:00,55.92
2018-12-31 19:59:00,56.015
2018-12-31 19:57:00,56.03
2018-12-31 19:55:00,56.17
2018-12-31 19:53:00,55.61
2018-12-31 19:51:00,55.61
2018-12-31 19:49:00,55.61
2018-12-31 19:47:00,55.61
2018-12-31 19:45:00,55.855000000000004
2018-12-31 19:43:00,56.94
2018-12-31 19:41:00,56.959999999999994
2018-12-31 19:39:00,56.98
2018-12-31 19:37:00,56.98
2018-12-31 19:35:00,56.98
2018-12-31 19:33:00,56.98
2018-12-31 19:31:00,56.98
2018-12-31 19:29:00,57.12
2018-12-31 19:27:00,57.12
2018-12-31 19:25:00,57.12
2018-12-31 19:23:00,57.12
2018-12-31 19:21:00,57.12
2018-12-31 19:19:00,57.12
2018-12-31 19:17:00,57.12
2018-12-31 19:15:00,57.12
